Id,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30
1303,132,12424,1,94,120,0.2914,0.6842,2.0128,0.3905,2126449,1,0.0,0,1.1139,19,1.0,70,107,103,2126462,0.5,1045,1.1139,0.3265468426717799,1356,-0.0576,0.1578,1.0,13,112,0.0096
1304,140,20199,1,144,1303,0.5951,0.9,2.2041,0.5556,214065,0,-0.7222,1,1.5563,40,0.2778,70,1267,160,214075,0.0,973,1.0,0.9168484076291957,1690,-0.0137,0.458,0.5556,18,117,0.0213
1305,140,19464,1,139,1258,0.6079,0.6389,2.1818,0.587,2401744,0,-0.3043,1,1.3617,36,0.6956,40,1235,152,2401760,0.0,1491,1.2041,0.8222135460938069,1600,0.0004,0.4275,0.6956,23,121,0.0144
1306,127,27135,1,213,1081,0.8894,0.3488,2.3711,0.6179,9670837,0,0.6342,1,1.1761,43,0.3659,40,1066,235,9670878,1.0,894,1.6128,0.7535045630002579,1362,-0.0979,0.4126,0.9111,45,106,0.011
1307,127,683149,1,5379,218,1.0,0.7883,3.8139,0.4272,2087881,0,-0.6286,1,2.243,222,0.3714,40,43,6515,2087946,0.0,899,1.8129,0.5220123013665123,1358,-0.1808,0.0633,0.625,104,39,0.1289
1308,117,6260,1,53,155,0.2408,0.65,1.7781,0.5385,1723382,1,-0.2308,0,1.1139,20,0.7692,70,142,60,1723392,0.0,411,1.0,0.650125015558797,1360,-0.1849,0.2088,0.9091,11,96,0.0096
1309,124,706929,1,5701,215,1.0,0.6354,3.8301,0.3901,2109173,0,-0.6421,1,2.2455,277,0.358,40,39,6763,2109236,0.0,156,1.7993,0.2812337838390083,1358,-0.1834,0.0574,0.4172,151,42,0.1296
1310,110,21603,1,196,60,0.6559,0.7037,2.4579,0.2807,3824786,1,0.0952,0,1.2787,27,0.9048,200,41,287,3824807,1.0,1071,1.3222,0.6102274444332458,1362,-0.4119,0.0602,0.913,23,27,0.0139
1311,133,43968,1,330,549,0.965,0.9091,2.5659,0.54,2212600,0,-0.92,1,2.0,110,0.08,40,449,368,2212608,0.0,472,0.9031,0.11921752619774462,1356,-0.0666,0.6622,0.2286,35,111,0.0737
1312,126,612067,1,4857,194,1.0,0.7346,3.7692,0.3884,498190,0,-0.6,1,2.1903,211,0.4,40,39,5877,498252,0.0,1289,1.7924,0.5679342304284926,1358,-0.1864,0.0574,0.5636,110,47,0.1141
1313,141,6554,1,46,1401,0.2116,0.75,1.7243,0.4952,1299250,1,-0.5333,0,1.1761,20,0.4667,100,1386,53,1299257,0.0,845,0.8451,0.8896564216753973,1710,-0.0339,0.3614,0.5833,12,113,0.0088
1314,127,25182,1,198,1340,0.5212,0.6,2.3598,0.273,9767941,0,0.2857,1,1.1761,25,0.7143,40,1325,229,9767962,1.0,1916,1.3222,0.6599862442371142,1362,-0.1409,0.0323,0.913,23,101,0.011
1315,125,19028,1,152,1235,0.417,0.6316,2.2856,0.2341,456228,0,0.4286,1,1.0792,19,0.5714,40,1223,193,456249,1.0,642,1.3222,0.048963709823279244,1360,-0.2298,0.1838,1.0,21,66,0.0088
1316,140,718,1,5,1232,0.124,1.0,0.7782,0.3333,224240,0,0.0,1,0.4771,3,1.0,50,1229,6,224243,0.5,687,0.4771,0.9592092728445759,1358,-0.0651,0.1856,1.0,3,107,0.0022
1317,125,24463,1,195,186,0.5903,0.4722,2.3324,0.3978,1495862,1,0.1905,0,1.2305,36,0.8095,70,169,215,1495883,1.0,102,1.3222,0.2658699614595196,1356,-0.1111,0.2493,0.9546,22,103,0.0125
1318,140,2280,1,16,692,0.14,1.0,1.2553,0.4,909972,0,-0.1667,1,0.7782,6,0.8333,50,686,18,909977,0.0,1501,0.699,0.960586962506625,1358,-0.0104,0.9808,1.0,5,113,0.0044
1319,135,2183,1,16,328,0.1384,1.0,1.2305,0.3929,294032,0,-0.4286,1,0.8451,7,0.5714,50,321,17,294036,0.0,1918,0.6021,0.5994268085799352,1358,0.0032,0.4728,1.0,4,121,0.0052
1320,124,78455,1,632,1583,0.9985,0.2381,2.8819,0.4024,564536,0,0.8235,1,1.1761,63,0.1765,90,1568,762,564621,1.0,1436,1.9294,0.21870422615163487,1698,-0.1956,0.1355,0.9884,86,88,0.0088
1321,124,7451,1,60,336,0.1965,0.6364,1.8325,0.2528,1319063,0,0.4615,1,0.8451,11,0.5385,130,329,68,1319076,1.0,1023,1.1139,0.5314138115972438,1360,-0.144,0.4838,1.0,13,97,0.0052
1322,141,2400588,1,17025,232,1.0,0.253,4.3078,0.4373,844714,0,-0.0105,1,2.281,755,0.9895,40,41,20313,844903,0.0,428,2.2765,0.057231940153260386,1400,-0.0767,0.0586,0.3803,497,23,0.1364
1323,126,28320,1,224,907,0.7065,0.4516,2.42,0.394,3264755,0,0.5484,1,1.1461,31,0.4516,70,893,263,3264786,1.0,1587,1.4914,0.5570017818814502,1690,-0.1587,0.9266,1.0,31,86,0.0083
1324,119,104555,1,878,626,1.0,0.8015,2.98,0.4846,982032,0,-0.844,1,2.0374,136,0.156,40,517,955,982049,0.0,658,1.2305,0.590320250883149,1666,-0.1447,0.6206,0.2125,80,99,0.0654
1325,127,21216,1,167,490,0.417,1.0,2.356,0.0992,13302,0,0.2222,1,1.1461,14,0.7778,40,476,227,13320,1.0,1676,1.2553,0.728374965746409,1373,-0.2698,0.6934,1.0,18,36,0.0102
1326,127,23642,1,186,166,0.5708,0.6765,2.3139,0.4029,518468,0,-0.3478,1,1.3617,34,0.6522,175,143,206,518483,0.0,77,1.1761,0.6619165147268951,1358,-0.1034,0.2106,0.8333,18,101,0.0169
1327,121,6913,1,57,935,0.1934,0.7857,1.8062,0.2727,1519112,1,-0.2727,0,1.0414,14,0.7273,70,924,64,1519120,0.0,122,0.9031,0.08444432113988909,1624,-0.1561,0.8485,1.0,8,94,0.0068
1328,108,608995,1,5638,37,1.0,0.0794,3.8628,0.496,814236,1,0.9054,0,1.5682,466,0.0946,70,0,7292,814627,1.0,763,2.5922,0.13820537163853075,1352,-0.3475,0.0,0.7295,536,43,0.0274
1329,141,16937,1,120,187,0.5822,0.64,2.1106,0.6335,673270,0,-0.6563,1,1.5051,50,0.3438,50,155,129,673281,0.0,439,1.0414,0.6300118445763987,1354,0.0257,0.2289,0.44,25,123,0.0236
1330,124,30422,1,245,614,0.761,0.6296,2.5428,0.2668,3674102,1,0.3929,0,1.2305,27,0.6071,200,597,349,3674130,1.0,120,1.4472,0.5840979689127356,1362,-0.319,0.8766,1.0,28,50,0.0125
1331,157,39987,1,254,1036,0.9361,0.2941,2.4683,0.583,754445,0,0.6809,1,1.1761,51,0.3192,40,1021,294,754492,1.0,1617,1.6721,0.571167362055741,1372,0.0626,0.4898,0.9592,49,127,0.0109
1332,143,1976551,1,13822,215,1.0,0.2597,4.2296,0.409,1150090,0,-0.0517,1,2.2406,670,0.9483,40,41,16968,1150255,0.0,734,2.2175,0.06052845082653613,1400,-0.09,0.0586,0.4135,399,26,0.1243
1333,127,7394,1,58,1262,0.2288,0.8571,1.8129,0.4583,3294606,1,-0.1667,0,1.0792,14,0.8333,60,1250,65,3294616,0.0,1263,1.0,0.948645498712641,1690,-0.1113,0.5065,1.0,10,103,0.0071
1334,132,36933,1,279,323,0.8299,0.3636,2.5763,0.3018,618457,0,0.7333,1,1.0792,33,0.2667,100,311,377,618502,1.0,16,1.6532,0.5545847870158348,1364,-0.2346,0.456,1.0,45,59,0.0088
1335,141,32604,1,231,28,0.6173,0.6111,2.4533,0.2406,42683,0,0.6765,1,1.0414,18,0.3235,200,17,284,42717,1.0,1880,1.5315,0.505502819357067,1687,-0.1031,0.0202,1.0,34,87,0.0065
1336,111,39202,1,353,114,0.9681,0.4568,2.5832,0.5295,1259448,0,-0.4054,1,1.5682,81,0.5946,40,77,383,1259470,0.0,1728,1.3424,0.030892837036032184,1376,-0.2004,0.1119,0.3729,59,96,0.0269
1337,189,6430,1,34,163,0.1687,0.875,1.5563,0.4286,48235,0,0.2222,1,0.8451,8,0.7778,200,156,36,48244,1.0,871,0.9542,0.023140094581946435,1353,0.3954,0.2306,1.0,9,172,0.0052
1338,126,24547,1,194,193,0.6453,0.6087,2.4249,0.3214,1280228,0,0.5,1,1.1461,23,0.5,120,179,266,1280256,1.0,1112,1.4472,0.6196685259698614,1626,-0.279,0.2202,1.0,28,49,0.0086
1339,164,14369,1,87,1288,0.2253,1.0,1.9823,0.1795,435870,0,0.3077,1,0.9542,9,0.6923,40,1279,96,435883,1.0,995,1.1139,0.4379896029203726,1387,0.1693,0.1427,1.0,13,128,0.0065
1340,148,2370,1,16,980,0.1353,1.0,1.2553,0.25,972384,0,-0.3333,1,0.7782,6,0.6667,50,974,18,972388,0.0,564,0.6021,0.6491490501342744,1358,0.0287,0.5567,1.0,4,117,0.0044
1341,118,20512,1,173,373,0.7844,0.381,2.3284,0.5706,929482,0,0.4839,1,1.2041,42,0.5161,40,357,213,929513,1.0,459,1.4914,0.6364083421077769,1374,-0.2476,0.5196,0.7949,39,80,0.0116
1342,125,14742,1,117,528,0.3241,0.8,2.1553,0.2552,1346892,0,0.25,1,1.0792,15,0.75,70,516,143,1346908,1.0,1620,1.2041,0.20799807370846057,1353,-0.1946,0.7628,1.0,16,76,0.0089
1343,108,292575,1,2709,340,1.0,0.7225,3.5599,0.395,109058,0,-0.616,1,2.0969,173,0.384,40,215,3630,109106,0.0,1195,1.6812,0.19230067903513304,1666,-0.3703,0.2581,0.48,100,35,0.075
1344,135,66987,1,496,169,1.0,0.6789,2.7505,0.7074,338690,0,-0.6486,1,1.8692,109,0.3514,175,95,563,338716,0.0,566,1.415,0.7629030190395291,1358,-0.0705,0.1399,0.4407,59,107,0.0545
1345,135,13938,1,103,396,0.3285,0.6842,2.1038,0.3487,133188,1,0.1333,0,1.1139,19,0.8667,60,383,127,133203,1.0,1292,1.1761,0.5543990233797637,1688,-0.1426,0.4538,1.0,15,90,0.0077
1346,124,1445817,1,11659,776,1.0,0.9083,4.1579,0.8487,19000,0,-0.8409,1,2.8882,851,0.1591,50,3,14386,19123,0.0,922,2.0899,0.6167561790773091,1358,-0.2148,0.0044,0.2901,424,27,0.5692
1347,140,37820,1,270,269,0.8299,0.5882,2.4757,0.4463,276029,0,-0.4,1,1.4771,51,0.6,40,239,299,276047,0.0,740,1.2553,0.0016607076748005323,1360,-0.0118,0.3515,0.8182,22,116,0.0221
1348,135,7050,1,52,205,0.2116,0.9546,1.7634,0.4476,1901970,1,-0.7619,0,1.3222,22,0.2381,70,184,58,1901975,0.0,1358,0.699,0.6901267695784598,1356,-0.0504,0.2714,0.7143,7,111,0.0155
1349,182,8857,1,48,940,0.1753,0.7778,1.716,0.2571,612662,0,0.3,1,0.8451,9,0.7,40,933,52,612672,1.0,877,1.0,0.31913248859966603,1387,0.3307,0.6446,1.0,10,161,0.005
1350,140,716869,1,5120,111,1.0,0.0975,3.8229,0.4945,1012529,0,0.9069,1,1.5441,359,0.0931,40,76,6652,1012905,1.0,282,2.5752,0.23674487110439602,1374,-0.1581,0.1106,0.9592,392,4,0.0255
1351,111,11154,1,100,718,0.3977,0.6522,2.0492,0.5333,618132,1,0.0625,0,1.1761,23,0.9375,70,703,112,618148,1.0,484,1.2041,0.0360598342773637,1356,-0.222,0.941,0.9412,17,87,0.0111
1352,134,20658,1,154,1151,0.7776,0.6604,2.243,0.6429,4387848,1,-0.6,0,1.5441,53,0.4,80,1116,175,4387862,0.0,467,1.1461,0.9405944096955184,1364,-0.0778,0.3123,0.4375,32,104,0.0257
1353,124,37695,1,303,1583,0.8299,0.3429,2.5786,0.2982,435871,0,0.7333,1,1.0792,35,0.2667,90,1571,379,435916,1.0,1128,1.6532,0.6526867348692552,1700,-0.223,0.1376,1.0,45,80,0.0071
1354,124,37025,1,298,678,0.8355,0.75,2.6284,0.2216,2134924,1,0.1923,0,1.3222,28,0.8077,100,657,425,2134950,1.0,711,1.415,0.6745974769790241,1356,-0.3194,0.969,1.0,26,48,0.0155
1355,116,31349,1,270,884,0.9991,0.7042,2.5551,0.7341,283101,1,-0.46,0,1.699,71,0.54,300,834,359,283128,0.0,277,1.4314,0.5045262370222301,1360,-0.3178,0.7,0.6279,43,73,0.0368
1356,133,5795,1,43,394,0.1773,0.8,1.7076,0.2917,1304617,1,0.1111,0,0.9031,10,0.8889,70,386,51,1304626,1.0,4,0.9542,0.09417734788764953,1624,-0.1123,0.4754,1.0,9,100,0.0049
1357,132,16441,1,124,1333,0.4057,0.2593,2.143,0.4326,1581921,0,0.8,1,0.8451,27,0.2,40,1326,139,1581956,1.0,829,1.5441,0.2536645065618285,1354,-0.0759,0.031,1.0,35,110,0.0052
1358,132,16975,1,128,717,0.3479,0.8,2.1673,0.2933,7156447,0,-0.1875,1,1.2041,20,0.8125,40,701,147,7156460,0.0,1721,1.1139,0.22015789115229967,1360,-0.0978,0.9456,1.0,13,104,0.0118
1359,111,73055,1,658,272,0.9994,0.3472,2.8716,0.4779,165496,0,0.5614,1,1.3979,72,0.4386,300,247,744,165553,1.0,1223,1.7559,0.6462907632285592,1692,-0.2329,0.292,0.8769,65,77,0.0148
1360,126,20000,1,158,519,0.5162,0.4643,2.2304,0.4551,548929,1,0.4583,0,1.1139,28,0.5417,70,506,170,548953,1.0,936,1.3802,0.941538856738099,1356,-0.0809,0.7463,0.96,25,105,0.0096
1361,135,19901,1,147,1157,0.3977,0.8,2.2253,0.3,2613103,0,0.4,1,1.0792,15,0.6,40,1145,168,2613123,1.0,1252,1.301,0.11532643811098797,1362,-0.0745,0.301,1.0,20,105,0.0088
1362,116,5369,1,46,40,0.1832,0.75,1.7076,0.3462,914648,1,0.5385,0,0.7782,8,0.4615,100,34,51,914661,1.0,332,1.1139,0.6947981288184982,1654,-0.1775,0.0411,1.0,13,95,0.0036
1363,116,6374,1,54,442,0.2083,0.3529,1.7993,0.3823,530968,1,0.6471,0,0.7782,17,0.3529,70,436,63,530985,1.0,393,1.2305,0.6860963651054488,1356,-0.2096,0.6431,1.0,17,90,0.0044
1364,140,1383987,1,9885,206,1.0,0.2615,4.081,0.5942,1721788,0,0.0833,1,2.2175,631,0.9167,40,41,12051,1721968,1.0,507,2.2553,0.8373823623450686,1402,-0.1028,0.0585,0.4615,390,33,0.1177
1365,116,5587,1,48,1502,0.1965,0.5833,1.7482,0.3846,3509718,1,0.4615,0,0.8451,12,0.5385,60,1495,56,3509731,1.0,1446,1.1139,0.9124487962956418,1686,-0.2206,0.2183,1.0,13,85,0.0041
1366,125,651641,1,5213,198,1.0,0.8177,3.7977,0.3849,622372,0,-0.586,1,2.1959,192,0.414,40,41,6277,622437,0.0,823,1.8129,0.6636210466603519,1358,-0.189,0.0604,0.5963,109,43,0.1156
1367,128,9671,1,75,837,0.2532,0.5385,1.9138,0.4143,837868,0,0.65,1,0.8451,13,0.35,220,830,82,837888,1.0,657,1.301,0.29894365111890553,1392,-0.0786,0.7974,1.0,20,106,0.005
1368,110,18075,1,164,15,0.5162,0.5652,2.301,0.359,2629644,1,0.4583,0,1.1139,23,0.5417,60,2,200,2629668,1.0,604,1.3802,0.9632112235493796,1686,-0.2939,0.0024,1.0,24,77,0.0077
1369,132,173468,1,1314,927,1.0,0.8703,3.1861,0.6116,4689395,1,-0.9086,0,2.3181,239,0.0913,100,719,1535,4689414,0.0,555,1.2787,0.23285228494370624,1358,-0.1171,0.6348,0.1583,120,97,0.1532
1370,126,8327,1,66,95,0.2384,0.8,1.8633,0.4297,1335585,1,-0.5,0,1.2041,20,0.5,70,79,73,1335593,0.0,1498,0.9031,0.3476736348359033,1356,-0.1088,0.1165,0.7273,11,103,0.0118
1371,116,10340,1,89,11,0.3068,0.75,2.0414,0.3889,130760,0,0.55,1,0.9542,12,0.45,200,2,110,130780,1.0,744,1.301,0.5081673558128751,1687,-0.2656,0.0024,1.0,20,71,0.0053
1372,129,16873,1,130,900,0.4465,1.0,2.1761,0.4444,1099506,0,-0.6296,1,1.4314,27,0.3704,50,873,150,1099516,0.0,809,1.0,0.9917744759287107,1353,-0.1212,0.6696,0.8333,12,96,0.02
1373,199,374117,1,1879,361,1.0,0.2687,3.3137,0.6823,58567,0,0.8,1,1.5563,134,0.2,40,325,2059,58747,1.0,1829,2.2553,0.4935065804363411,1387,0.4195,0.4686,0.9,200,169,0.026
1374,135,1398,1,10,777,0.1284,1.0,1.0414,0.2667,1436089,0,-0.4,1,0.699,5,0.6,50,772,11,1436092,0.0,397,0.4771,0.29535902534408986,1358,-0.0071,0.8557,1.0,3,111,0.0037
1375,132,62326,1,472,46,0.9985,0.3281,2.7528,0.5582,2433660,1,0.6557,0,1.3222,64,0.3443,70,25,566,2433721,1.0,552,1.7853,0.18092665223086812,1356,-0.1397,0.0369,0.8714,70,89,0.0155
1376,134,26683,1,199,183,0.761,0.7907,2.3404,0.5399,2811847,0,-0.5882,1,1.5315,43,0.4118,40,149,219,2811861,0.0,1161,1.1461,0.6522576064658554,1358,-0.0481,0.2194,0.6667,21,109,0.025
1377,127,491662,1,3871,181,1.0,0.6195,3.666,0.3379,2542022,0,-0.6429,1,2.1461,226,0.3571,40,41,4635,2542072,0.0,121,1.699,0.64984660155482,1400,-0.1713,0.0586,0.3906,128,38,0.1
1378,134,659881,1,4924,213,1.0,0.5273,3.7981,0.5054,2875657,0,-0.5805,1,2.2406,330,0.4195,40,39,6282,2875730,0.0,655,1.8633,0.3480314234095143,1356,-0.1794,0.0575,0.4171,175,41,0.1283
1379,101,6702,1,66,115,0.2806,0.92,1.8865,0.5217,2797518,1,-0.6956,0,1.3617,25,0.3043,70,92,77,2797525,0.0,1637,0.8451,0.9233469677258123,1354,-0.32,0.1359,0.7,10,76,0.017
1380,87,2388,1,27,1682,0.1852,0.5714,1.5441,0.5625,570234,1,0.2,0,0.9031,14,0.8,150,1674,35,570244,1.0,868,1.0,0.09986247716072949,1686,-0.467,0.0047,1.0,10,51,0.0047
1381,124,11868,1,95,1187,0.2583,0.8571,2.0453,0.2292,2488529,1,0.0,0,1.0792,14,1.0,100,1175,111,2488541,0.5,1397,1.0792,0.9157448578787095,1352,-0.1647,0.2441,1.0,12,93,0.0089
1382,118,11880,1,100,1061,0.4465,0.7826,2.0682,0.5667,4019353,1,-0.1667,0,1.2553,23,0.8333,80,1043,117,4019368,0.0,1188,1.1761,0.13721125779061238,1362,-0.2067,0.442,0.8824,17,89,0.0132
1383,86,3944,1,45,1687,0.215,0.8182,1.8513,0.3426,1465348,1,0.25,0,0.9542,11,0.75,70,1678,71,1465360,1.0,1686,1.0792,0.5028749369803532,1690,-0.566,0.0036,1.0,12,22,0.0053
1384,141,10329,1,73,1448,0.215,0.9643,1.9085,0.25,5921344,1,-0.8518,0,1.4314,28,0.1481,69,1421,81,5921348,0.0,1476,0.6021,0.4366674893388395,1650,-0.0038,0.2448,0.4444,9,113,0.0164
1385,125,110262,1,882,1154,1.0,0.5362,3.0233,0.4816,1194359,1,0.3273,0,1.5682,69,0.6727,80,1117,1055,1194414,1.0,0,1.7404,0.7739560485559633,1687,-0.1835,0.6319,0.9821,56,72,0.0219
1386,143,2332320,1,16309,735,1.0,0.8807,4.2929,0.8429,581949,0,-0.7406,1,2.8414,788,0.2594,40,41,19629,582129,0.0,1605,2.2553,0.27620736345656605,1400,-0.0717,0.0586,0.3371,534,22,0.4957
1387,126,6884,1,54,329,0.1954,0.75,1.7993,0.3,9754896,1,0.1,0,0.9542,12,0.9,100,320,63,9754906,1.0,1612,1.0,0.7718493432291552,1356,-0.1463,0.472,1.0,10,89,0.0066
1388,118,46236,1,391,50,0.9884,0.2639,2.6484,0.5408,1647143,1,0.6274,0,1.2787,72,0.3726,70,31,445,1647194,1.0,486,1.7076,0.4741326750901703,1354,-0.1883,0.0458,0.9273,55,91,0.014
1389,123,7467,1,60,1223,0.2105,0.8,1.8195,0.3654,1940686,1,0.3846,0,0.9031,10,0.6154,70,1215,66,1940699,1.0,1496,1.1139,0.8562290037966075,1624,-0.1161,0.4938,1.0,13,101,0.0049
1390,135,6058,1,44,319,0.2018,0.6316,1.6902,0.4896,1458128,0,-0.3333,1,1.0792,19,0.6667,50,307,49,1458136,0.0,1095,0.9031,0.4099823882250432,1358,-0.0341,0.4521,0.6667,12,118,0.0088
1391,143,1835252,1,12833,219,1.0,0.2058,4.1932,0.4844,1221106,0,-0.0449,1,2.2504,865,0.9551,40,41,15601,1221276,0.0,1560,2.2304,0.9988296373336586,1400,-0.081,0.0586,0.3288,517,23,0.1271
1392,134,25309,1,188,166,0.7966,0.975,2.316,0.5917,533732,0,-0.6667,1,1.5911,40,0.3333,40,127,207,533745,0.0,869,1.1139,0.2043973670814292,1356,-0.0448,0.1873,0.5652,23,115,0.0288
1393,133,8996,1,67,1370,0.2408,0.8667,1.9085,0.3769,3378464,1,-0.2308,0,1.1139,15,0.7692,60,1357,81,3378474,0.0,477,1.0,0.6109875470366283,1692,-0.1323,0.3806,1.0,10,91,0.0077
1394,111,15719,1,141,529,0.5029,0.5714,2.1987,0.4803,350481,1,0.1579,0,1.2041,28,0.8421,70,513,158,350500,1.0,710,1.2787,0.9947017489350248,1354,-0.2228,0.7577,1.0,19,89,0.0118
1395,133,11535,1,86,352,0.2432,0.8571,2.0128,0.2197,573781,1,-0.0833,0,1.0792,14,0.9167,80,340,103,573792,0.0,1674,1.0414,0.7808383545190479,1694,-0.1251,0.4014,1.0,11,85,0.0071
1396,135,8824,1,65,416,0.2051,0.7333,1.8513,0.2828,634279,1,-0.1818,0,1.0414,15,0.8182,70,405,71,634288,0.0,499,0.9542,0.5127392446067582,1358,-0.0291,0.5965,0.9,10,113,0.0081
1397,124,12571,1,101,1080,0.5903,0.525,2.1106,0.6387,3787187,1,-0.1905,0,1.3222,40,0.8095,80,1059,129,3787204,0.0,1140,1.2305,0.3533376950684678,1364,-0.2387,0.4164,0.7083,24,84,0.0154
1398,127,7836,1,61,907,0.2288,0.6667,1.8325,0.4333,3283148,0,0.4667,1,0.9031,12,0.5333,70,899,68,3283163,1.0,1448,1.1761,0.6259895566990807,1692,-0.0997,0.9279,1.0,15,107,0.0047
1399,124,48309,1,389,242,0.9765,0.6364,2.7152,0.3972,3948212,1,0.4878,0,1.3222,33,0.5122,200,221,519,3948253,1.0,587,1.6128,0.33885563560960497,1360,-0.2728,0.325,1.0,41,65,0.0154
1400,127,28268,1,222,1514,0.6514,0.2571,2.433,0.3157,1751260,0,0.7954,1,0.9542,35,0.2045,90,1505,271,1751304,1.0,1921,1.6435,0.3002719121425267,1700,-0.1851,0.2188,0.9778,45,85,0.0053
1401,182,16760,1,92,907,0.2173,0.9091,2.0043,0.0818,898704,0,0.0909,1,1.0,11,0.9091,40,897,101,898715,1.0,1819,1.0414,0.6197193893796402,1387,0.2964,0.6921,1.0,11,148,0.0072
1402,119,8558,1,71,1322,0.2532,0.6667,1.8865,0.45,4118358,0,0.2857,1,1.0,15,0.7143,40,1312,77,4118372,1.0,468,1.1461,0.148438989920058,1350,-0.1317,0.0415,1.0,14,104,0.0074
1403,127,89508,1,704,1608,0.9997,0.2308,2.9671,0.3941,1724027,0,0.8529,1,1.1761,65,0.1471,90,1593,927,1724129,1.0,28,2.0086,0.15428949206754783,1698,-0.2456,0.106,0.9903,103,68,0.0088
1404,106,76361,1,720,14,0.9999,0.3256,2.9773,0.4206,971696,1,0.8803,0,1.1461,43,0.1197,80,0,949,971813,1.0,1843,2.0682,0.9410762847646973,1687,-0.3714,0.0,0.9915,118,59,0.0083
1405,116,34655,1,298,1590,0.7889,0.3333,2.5315,0.32,3884411,0,0.8,1,1.0,30,0.2,40,1580,340,3884461,1.0,517,1.699,0.7426925667250857,1627,-0.2037,0.0455,1.0,50,88,0.0061
1406,124,17836,1,143,567,0.463,0.4348,2.233,0.3893,1130873,1,0.6429,0,1.0,23,0.3571,100,557,171,1130901,1.0,81,1.4472,0.4063868614400705,1360,-0.1851,0.8191,1.0,28,92,0.0074
1407,140,24530,1,175,1095,0.6619,0.3823,2.2833,0.5236,825488,0,0.5806,1,1.1139,34,0.4193,40,1082,192,825519,1.0,238,1.4914,0.017836783976987736,1374,-0.0019,0.4061,0.9688,32,120,0.0095
1408,133,19728,1,148,120,0.4763,0.8,2.2648,0.3611,1046565,1,0.1111,0,1.2041,20,0.8889,60,104,184,1046583,1.0,1790,1.2553,0.7650244051780429,1688,-0.1624,0.1232,1.0,18,77,0.0095
1409,119,746545,1,6273,218,1.0,0.6679,3.8603,0.413,1495267,0,-0.6145,1,2.2529,268,0.3855,40,39,7250,1495336,0.0,723,1.8389,0.9597745223292203,1356,-0.1955,0.0575,0.4894,141,40,0.132
1410,143,2156667,1,15081,222,1.0,0.2539,4.2525,0.5179,592614,0,0.1171,1,2.2577,713,0.8829,40,41,17887,592819,1.0,1156,2.3117,0.05280710140011036,1400,-0.058,0.0586,0.4576,448,21,0.1293
1411,127,652005,1,5133,212,1.0,0.6429,3.7906,0.388,4419228,0,-0.655,1,2.233,266,0.345,40,41,6175,4419287,0.0,681,1.7708,0.20197903768878156,1358,-0.1751,0.0604,0.4097,144,46,0.1259
1412,125,12560,1,100,1286,0.2901,0.9333,2.0969,0.256,290640,1,-0.1429,0,1.1461,15,0.8571,70,1272,125,290652,0.0,1290,1.0792,0.46181791144974826,1688,-0.215,0.4763,1.0,12,61,0.0083
1413,133,14330,1,107,693,0.3329,0.7333,2.1004,0.3636,1620649,0,0.3889,1,1.0414,15,0.6111,40,682,126,1620667,1.0,1206,1.2553,0.6015584524560157,1354,-0.1115,0.9764,1.0,18,104,0.0081
1414,127,675659,1,5320,219,1.0,0.5742,3.8098,0.4893,2275954,0,-0.6011,1,2.2504,310,0.3989,40,41,6454,2276025,0.0,1703,1.8513,0.6382235529263369,1358,-0.1821,0.0604,0.4897,145,40,0.1311
1415,132,7551,1,57,928,0.1954,0.6429,1.8573,0.2,2702154,1,0.1,0,0.9542,14,0.9,80,919,72,2702164,1.0,561,1.0,0.24366745405571355,1356,-0.1807,0.6313,1.0,10,82,0.0066
1416,182,51176,1,281,1273,0.8102,0.6842,2.4786,0.4211,120090,0,-0.2308,1,1.415,38,0.7692,200,1247,301,120110,0.0,1238,1.301,0.17613829917307988,1353,0.3283,0.1183,0.4348,46,160,0.0192
1417,124,600867,1,4845,195,1.0,0.7723,3.7624,0.4018,601086,0,-0.6026,1,2.1931,202,0.3974,40,39,5786,601148,0.0,532,1.7924,0.38784169516364975,1358,-0.1887,0.0574,0.5849,106,41,0.1149
1418,181,14187,1,78,1012,0.2998,0.4375,1.9191,0.5257,53568,0,0.72,1,0.8451,16,0.28,200,1005,83,53593,1.0,1553,1.3979,0.3692728413409686,1353,0.3354,0.5041,0.9259,27,161,0.0052
1419,133,34165,1,256,162,0.9312,0.5156,2.4609,0.583,419384,0,-0.3636,1,1.5185,64,0.6364,175,129,289,419405,0.0,854,1.3222,0.2121474075233014,1358,-0.0764,0.19,0.5676,37,109,0.0243
1420,127,27453,1,216,52,0.6438,0.8095,2.4014,0.3555,3780021,0,0.2609,1,1.2305,21,0.7391,40,35,252,3780044,1.0,576,1.3617,0.9095522438713499,1378,-0.1489,0.0508,1.0,23,87,0.0123
1421,118,6318,1,53,1115,0.2482,0.8095,1.7708,0.5662,2293200,1,-0.5294,0,1.2305,21,0.4706,80,1098,59,2293208,0.0,969,0.9031,0.20771725335153923,1360,-0.1634,0.3603,1.0,8,97,0.0125
